#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
546 1585 1 1 1 1 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccuccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccuccccccccccccccccccccccccccczvfcaxgab 
788 4259 1585 2 1 2 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccucjccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccucjccccccccccccccccccccccccczvfcaxgab 
1365 11075 4259 3 1 3 121 65.2441 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccucjcccccccccccccvccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccucjcccccccccccccvccccccccccczvfcaxgab 
1605 13884 11075 4 1 4 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccncccccccccccccccccccucjcccccccccccccvccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccncccccccccccccccccccucjcccccccccccccvccccccccccczvfcaxgab 
1692 14927 13884 5 1 5 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccccccccpucjcccccccccccccvccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccccccccpucjcccccccccccccvccccccccccczvfcaxgab 
1798 16216 14927 6 1 6 121 65.5271 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccdcccccpucjcccccccccccccvccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccdcccccpucjcccccccccccccvccccccccccczvfcaxgab 
1876 17070 16216 7 1 7 121 65.6696 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccdcccccpucjcccccccccccccvccscccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccnccccccccccccdcccccpucjcccccccccccccvccscccccccczvfcaxgab 
2148 20284 17070 8 1 8 121 65.8126 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccccvccscccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccccvccscccccccczvfcaxgab 
2178 20641 20284 9 1 9 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccdcvccscccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccdcvccscccccccczvfcaxgab 
2238 21334 20641 10 1 10 121 66.1007 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccdcvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccdcvccsccccccpczvfcaxgab 
2519 24751 21334 11 1 11 121 66.1007 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccucvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccucvccsccccccpczvfcaxgab 
2930 29691 24751 12 1 12 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
3249 33507 29691 13 1 13 121 66.1007 0 1 1 2 wzcagccccccyycoururapurcuopcuyycicccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyycicccccccccccccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
3866 40813 33507 14 1 14 121 66.2456 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciccccccccccsccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciccccccccccsccccccccccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
4341 46577 40813 15 1 15 121 66.3912 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciccccccccccsccccccmcccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciccccccccccsccccccmcccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
4460 48011 46577 16 1 16 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmcccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmcccccccccccgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
4841 52637 48011 17 1 17 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccdcccccpucjcccccccccccuzvccsccccccpczvfcaxgab 
5294 57990 52637 18 1 18 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccdcccccpucjcccccccccccuzvccsccccxcpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccdcccccpucjcccccccccccuzvccsccccxcpczvfcaxgab 
5849 64537 57990 19 1 19 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccddccccpucjcccccccccccuzvccsccccxcpczvfcaxgab wzcagccccccyycoururapurcuopcuyyciciccccccccsccccccmccccccccccbgcnccccccccccccddccccpucjcccccccccccuzvccsccccxcpczvfcaxgab 
