# Avida Dominant Data
# Sat Apr  7 12:32:52 2012
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 121 0 0 1 0 0 0 0 0 1 121-aaaaa 
50 30208 468 64.547 0.00213675 121 121 118 8 0 0 0 0 64.547 1 121-aaaaa 
100 30208 468 64.547 0.00213675 121 121 118 40 0 0 0 0 64.547 1 121-aaaaa 
150 30208 468 64.547 0.00213675 121 121 118 101 1 1 0 0 64.547 1 121-aaaaa 
200 30208 468 64.547 0.00213675 121 121 118 179 5 5 0 0 64.6852 1 121-aaaaa 
250 30208 468 64.547 0.00213675 121 121 118 307 32 30 0 0 64.6852 1 121-aaaaa 
300 30208 468 64.547 0.00213675 121 121 118 411 6 5 0 0 64.9634 1 121-aaaaa 
350 30208 468 64.547 0.00213675 121 121 118 546 9 9 0 0 65.1034 1 121-aaaaa 
400 30208 468 64.547 0.00213675 121 121 118 735 60 56 0 0 65.1034 1 121-aaaaa 
450 30208 468 64.547 0.00213675 121 121 118 834 44 42 0 0 65.1034 1 121-aaaaa 
500 30208 468 64.547 0.00213675 121 121 118 912 21 16 0 0 65.2441 1 121-aaaaa 
550 30208 468 64.547 0.00213675 121 121 118 969 42 40 0 0 65.2441 1 121-aaaaa 
600 30208 468 64.547 0.00213675 121 121 118 964 62 57 0 0 65.5271 1 121-aaaaa 
650 30208 468 64.547 0.00213675 121 121 118 914 21 18 0 0 65.5271 1 121-aaaaa 
700 30208 468 64.547 0.00213675 121 121 118 824 21 20 0 0 65.3853 1 121-aaaaa 
750 30208 468 64.547 0.00213675 121 121 118 771 38 37 0 0 65.3853 1 121-aaaaa 
800 30208 468 64.547 0.00213675 121 121 118 751 44 40 0 0 65.3853 1 121-aaaaa 
850 30208 468 64.547 0.00213675 121 121 118 719 18 18 0 0 65.3853 1 121-aaaaa 
900 30208 468 64.547 0.00213675 121 121 118 665 28 28 0 0 65.5271 1 121-aaaaa 
950 30208 468 64.547 0.00213675 121 121 118 610 32 28 0 0 65.5271 1 121-aaaaa 
1000 30208 468 64.547 0.00213675 121 121 118 560 13 13 0 0 65.5271 1 121-aaaaa 
1050 29781.6 468 63.6359 0.00213675 121 121 118 454 0 0 0 0 2.03448 1 121-aaaaa 
1100 29680.5 468 63.4199 0.00213675 121 121 118 387 6 5 0 0 2.04731 1 121-aaaaa 
1150 29467.3 468 62.9643 0.00213675 121 121 118 304 0 0 0 0 2.05172 1 121-aaaaa 
1200 944 468 2.01709 0.00213675 121 121 118 260 14 12 2 0 2.05172 6069 121-aabyk 
1250 944 468 2.01709 0.00213675 121 121 118 237 22 19 2 0 2.05172 6069 121-aabyk 
1300 936 466 2.00858 0.00214592 121 121 117 219 9 8 1 0 2.05217 6692 121-aabyj 
1350 944 468 2.01709 0.00213675 121 121 118 224 9 9 2 0 2.05217 6069 121-aabyk 
1400 944 468 2.01709 0.00213675 121 121 118 221 15 13 2 0 2.05172 6069 121-aabyk 
1450 944 468 2.01709 0.00213675 121 121 118 196 5 5 2 0 2.05172 6069 121-aabyk 
1500 944 468 2.01709 0.00213675 121 121 118 200 5 4 2 0 2.05664 6069 121-aabyk 
1550 944 468 2.01709 0.00213675 121 121 118 175 9 8 2 0 2.05664 6069 121-aabyk 
1600 944 468 2.01709 0.00213675 121 121 118 140 4 3 2 0 8.12043 6069 121-aabyk 
1650 944 468 2.01709 0.00213675 121 121 118 118 3 3 2 0 8.17316 6069 121-aabyk 
1700 944 468 2.01709 0.00213675 121 121 118 116 1 1 2 0 65.113 6069 121-aabyk 
