#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
727 3501 1 1 1 1 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
1525 13015 3501 2 1 2 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccccccccccccccccccccccccccccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccccccccccccccccccccccccccccccctccccccccccczvfcaxgab 
1790 16096 13015 3 1 3 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxcccccccccccccccccccccccccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxcccccccccccccccccccccccccccctccccccccccczvfcaxgab 
1953 17997 16096 4 1 4 121 64.9634 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxccccccccccccccccccccccsccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxccccccccccccccccccccccsccccctccccccccccczvfcaxgab 
2015 18737 17997 5 1 5 121 65.1034 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccgccccccccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab 
3007 30501 18737 6 2 7 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab 
3748 39329 30501 7 1 8 121 65.5271 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccccctccccccccccczvfcaxgab 
4629 49915 39329 8 1 9 121 65.6696 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccctctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccjcccccccccccccsccctctccccccccccczvfcaxgab 
4728 51139 49915 9 1 10 121 65.6696 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccucccccccccccccsccctctccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccyccccnccccccccccccccccccgcccccuccccccxccccccccucccccccccccccsccctctccccccccccczvfcaxgab 
