# Avida Dominant Data
# Sat Apr  7 03:02:07 2012
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 121 0 0 1 0 0 0 0 0 1 121-aaaaa 
50 30208 468 64.547 0.00213675 121 121 118 8 0 0 0 0 64.547 1 121-aaaaa 
100 30208 468 64.547 0.00213675 121 121 118 39 0 0 0 0 64.6852 1 121-aaaaa 
150 30208 468 64.547 0.00213675 121 121 118 77 0 0 0 0 64.824 1 121-aaaaa 
200 30208 468 64.547 0.00213675 121 121 118 153 14 11 0 0 64.9634 1 121-aaaaa 
250 30208 468 64.547 0.00213675 121 121 118 243 11 9 0 0 64.9634 1 121-aaaaa 
300 30208 468 64.547 0.00213675 121 121 118 339 11 9 0 0 64.9634 1 121-aaaaa 
350 30208 468 64.547 0.00213675 121 121 118 434 12 11 0 0 64.9634 1 121-aaaaa 
400 30208 468 64.547 0.00213675 121 121 118 525 26 26 0 0 65.1034 1 121-aaaaa 
450 30208 468 64.547 0.00213675 121 121 118 586 25 23 0 0 65.1034 1 121-aaaaa 
500 30208 468 64.547 0.00213675 121 121 118 667 27 25 0 0 65.2441 1 121-aaaaa 
550 30208 468 64.547 0.00213675 121 121 118 723 26 24 0 0 65.2441 1 121-aaaaa 
600 30208 468 64.547 0.00213675 121 121 118 733 41 38 0 0 65.2441 1 121-aaaaa 
650 30208 468 64.547 0.00213675 121 121 118 683 19 15 0 0 65.5271 1 121-aaaaa 
700 30208 468 64.547 0.00213675 121 121 118 682 21 18 0 0 65.5271 1 121-aaaaa 
750 30208 468 64.547 0.00213675 121 121 118 592 29 26 0 0 65.6696 1 121-aaaaa 
800 30208 468 64.547 0.00213675 121 121 118 553 32 31 0 0 65.6696 1 121-aaaaa 
850 30208 468 64.547 0.00213675 121 121 118 486 15 14 0 0 65.6696 1 121-aaaaa 
900 30208 468 64.547 0.00213675 121 121 118 453 6 6 0 0 65.6696 1 121-aaaaa 
950 30208 468 64.547 0.00213675 121 121 118 460 22 20 0 0 65.6696 1 121-aaaaa 
1000 30208 468 64.547 0.00213675 121 121 118 431 23 19 0 0 65.6696 1 121-aaaaa 
1050 29400.9 468 62.8224 0.00213675 121 121 118 385 0 0 0 0 2.05664 1 121-aaaaa 
1100 28293 468 60.4552 0.00213675 121 121 118 372 1 1 0 0 2.05664 1 121-aaaaa 
1150 27211.9 468 58.1451 0.00213675 121 121 118 343 58 56 0 0 2.05664 1 121-aaaaa 
1200 26297.9 468 56.1921 0.00213675 121 121 118 320 13 12 0 0 2.05664 1 121-aaaaa 
1250 25617 468 54.7372 0.00213675 121 121 118 281 1 1 0 0 2.05664 1 121-aaaaa 
1300 25004.6 468 53.4286 0.00213675 121 121 118 241 16 15 0 0 2.05664 1 121-aaaaa 
1350 24426 468 52.1922 0.00213675 121 121 118 248 19 18 0 0 2.05664 1 121-aaaaa 
1400 23918.4 468 51.1077 0.00213675 121 121 118 252 3 3 0 0 2.05664 1 121-aaaaa 
1450 23462.1 468 50.1326 0.00213675 121 121 118 203 7 7 0 0 2.05664 1 121-aaaaa 
1500 23082.7 468 49.322 0.00213675 121 121 118 173 11 10 0 0 2.05664 1 121-aaaaa 
1550 23111.3 468 49.3832 0.00213675 121 121 118 225 13 13 0 0 65.6696 1 121-aaaaa 
1600 23273.8 468 49.7303 0.00213675 121 121 118 246 9 7 0 0 65.8126 1 121-aaaaa 
1650 23403.7 468 50.0079 0.00213675 121 121 118 210 9 9 0 0 65.8126 1 121-aaaaa 
