#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
62 2 1 1 1 1 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
126 10 2 2 1 2 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccncccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccncccccccccccccccccccccczvfcaxgab 
280 149 10 3 1 3 121 64.9634 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccnccccccccckcccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccccccccccccccccccccccccccccnccccccccckcccccccccccczvfcaxgab 
993 6692 149 4 1 4 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccvcccccccccccccccccccccccccnccccccccckcccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccvcccccccccccccccccccccccccnccccccccckcccccccccccczvfcaxgab 
1624 14147 6692 5 1 5 121 65.8126 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccccccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab 
1869 17030 14147 6 1 6 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab 
3515 36645 17030 7 1 7 121 66.1007 0 1 1 2 wzcagctccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab wzcagctccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccccckccccvccccccczvfcaxgab 
3586 37473 36645 8 1 8 121 66.1007 0 1 1 2 wzcagctccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccqcckccccvccccccczvfcaxgab wzcagctccccyycoururapurcuopcuyyccccccccccccccscccccjcccccccccccvcccccccccccccccccccccccccnccccccqcckccccvccccccczvfcaxgab 
3851 40679 37473 9 1 9 121 66.2456 0 1 1 2 wzcagctccccyycoururapurcuopcuyyccccccccccccscscccccjcccccccccccvcccccccccccccccccccccccccnccccccqcckccccvccccccczvfcaxgab wzcagctccccyycoururapurcuopcuyyccccccccccccscscccccjcccccccccccvcccccccccccccccccccccccccnccccccqcckccccvccccccczvfcaxgab 
