#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
62 3 1 1 1 1 121 64.9634 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccccvccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccccvccccccccccccccccccccccccczvfcaxgab 
350 335 3 2 1 2 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccccccccccccccccccccccccccccccccccccccvccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccccccccccccccccccccccccccccccccccccccvccccccccccccccccccccccccczvfcaxgab 
396 496 335 3 1 3 121 65.5271 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccccccccccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccccccccccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab 
471 884 496 4 1 4 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvcccccccccccvccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvcccccccccccvccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab 
918 5730 884 5 1 5 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccccvccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccccvccccccccccccccccclccccccccccccvccccccccccccccccccccccccczvfcaxgab 
2359 22866 5730 6 1 6 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccccvccccccccccccccccclccccccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccccvccccccccccccccccclccccccccccccvccccccccccbcccccccccccccczvfcaxgab 
2403 23378 22866 7 1 7 121 66.3912 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclccccccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclccccccccccccvccccccccccbcccccccccccccczvfcaxgab 
2934 29708 23378 8 1 8 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclcccoccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclcccoccccccccvccccccccccbcccccccccccccczvfcaxgab 
3637 38144 29708 9 1 9 121 66.6843 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclcccoccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclcccoccccccccvccccccccccbcccccccccccccczvfcaxgab 
3652 38299 38144 10 1 10 121 66.8319 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclctcoccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccccccvccccccxccvcvccccccccccccccccclctcoccccccccvccccccccccbcccccccccccccczvfcaxgab 
4324 46422 38299 11 1 11 121 66.98 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcoccccccccvccccccccccbcccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcoccccccccvccccccccccbcccccccccccccczvfcaxgab 
5173 56781 46422 12 1 12 121 67.1289 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcociccccccvccccccccccbcccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcociccccccvccccccccccbcccccccccccccczvfcaxgab 
5597 61938 56781 13 1 13 121 67.2784 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcociccccccvccccccccccbpccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccccccccccccccccclctcociccccccvccccccccccbpccccccccccccczvfcaxgab 
5823 64697 61938 14 1 14 121 67.2784 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvcccccccccccccccaclctcociccccccvccccccccccbpccccccccccccczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvcccccccccccccccaclctcociccccccvccccccccccbpccccccccccccczvfcaxgab 
6071 67662 64697 15 1 15 121 67.4286 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvcccccccccccccccaclctcociccccccvccccccccccbpcccccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvcccccccccccccccaclctcociccccccvccccccccccbpcccccccccccjczvfcaxgab 
7348 83109 67662 16 1 16 121 67.5794 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpcccccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpcccccccccccjczvfcaxgab 
8070 91775 83109 17 1 17 121 67.7309 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccccccccncccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpccoccccccccjczvfcaxgab 
8126 92513 91775 18 2 19 121 67.8831 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccccccccccbpccoccccccccjczvfcaxgab 
9172 105216 92513 19 1 20 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccckccccccbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccckccccccbpccoccccccccjczvfcaxgab 
9230 105953 105216 20 1 21 121 68.1896 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccckccccczbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvccckccccczbpccoccccccccjczvfcaxgab 
9446 108647 105953 21 1 22 121 68.3439 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvcdckccccczbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcvccdccccccccccccaclctcociccccccvcdckccccczbpccoccccccccjczvfcaxgab 
9553 109989 108647 22 1 23 121 67.8831 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccccccvcdckccccczbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccccccvcdckccccczbpccoccccccccjczvfcaxgab 
9642 111103 109989 23 1 24 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccocccvcdckccccczbpccoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccocccvcdckccccczbpccoccccccccjczvfcaxgab 
9956 115090 111103 24 1 25 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccccaclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
9987 115455 115090 25 1 26 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccbcaclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccbcaclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
10754 124761 115455 26 1 27 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyyccclcccincccvccccccxccvcbccdccccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
12010 140379 124761 27 1 28 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyycccucccincccvccccccxccvcbccdccccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyycccucccincccvccccccxccvcbccdccccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
12244 143143 140379 28 1 29 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyycccucccincccvccccccxccvcbccdncccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyycccucccincccvccccccxccvcbccdncccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
13937 163859 143143 29 1 30 121 68.036 0 1 1 2 wzcagcsccccyycoururapurcuopcuyycccucccincccvcccccpxccvcbccdncccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyycccucccincccvcccccpxccvcbccdncccccccccbcxclctcociccocccvcdckccccczbpmcoccccccccjczvfcaxgab 
13996 164614 163859 30 1 31 121 67.8831 0 1 1 2 wzcagcsccccyycoururapurcuopcuyycccucccincccvcccccpxccvcbccdncccccccccbcxclctcociccocccvcdckAcccczbpmcoccccccccjczvfcaxgab wzcagcsccccyycoururapurcuopcuyycccucccincccvcccccpxccvcbccdncccccccccbcxclctcociccocccvcdckAcccczbpmcoccccccccjczvfcaxgab 
