#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc_ccccczvfcaxgab 
78 3 1 1 1 1 121 64.9634 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccvccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccvcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc_ccccczvfcaxgab 
219 65 3 2 1 2 121 65.1034 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccocccccccvccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc_ccccczvfcaxgab 
294 168 65 3 1 3 121 65.1034 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccccccccccaccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccccccccccacccccccccccccccccccccccccccccccccccccccccccccccc_ccccczvfcaxgab 
1556 13370 168 4 1 4 121 65.2441 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccacccccccccccccccccccccccccccccccccccccccccccccccc_ccccczvfcaxgab 
1946 18021 13370 5 1 5 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccacccccccccccccccccccccccctcccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccacccccccccccccccccccccccctccccccccccccccccccccccc_ccccczvfcaxgab 
2110 19995 18021 6 1 6 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctccccccccccccccccccccccc_ccccczvfcaxgab 
2615 25936 19995 7 1 7 121 65.5271 0 1 1 2 wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccccccccccccccccccccccccccczvfcaxgab wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctccccccccccccccccccccccc_ccccczvfcaxgab 
3456 36162 25936 8 1 8 121 65.6696 0 1 1 2 wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccdcccccccccccccccccccccccczvfcaxgab wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccdccccccccccccccccccc_ccccczvfcaxgab 
3575 37548 36162 9 1 9 121 65.6696 0 1 1 2 wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccdccccccccccccccccAccccccczvfcaxgab wzcagcccmccyycoururapurcuopcuyycccccccocccccccvcccdcccccccaccccccccccbccccccccccccctcccdccccccccccccccccAcc_ccccczvfcaxgab 
