# Avida count data
# Sat Apr  7 17:19:49 2012
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: number of different species
#  7: number of different threshold species
#  8: number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
50 240 8 1 1 0 0 0 0 0 0 8 4 8 0 0 
100 1350 45 2 2 0 0 0 0 0 0 44 23 45 0 0 
150 3870 129 9 5 0 0 0 0 0 0 123 66 129 0 0 
200 7350 248 39 11 0 0 0 10 7 10 222 136 248 0 0 
250 12990 439 76 24 0 0 0 24 18 23 385 239 439 0 0 
300 20670 694 108 44 0 0 0 23 18 22 626 367 694 0 0 
350 29130 973 158 66 0 0 0 9 7 8 895 538 973 0 0 
400 39240 1323 205 92 0 0 0 48 33 44 1214 694 1323 0 0 
450 51240 1714 299 129 0 0 0 83 77 76 1546 905 1714 0 0 
500 65310 2185 347 161 0 0 0 85 77 82 2002 1160 2185 0 0 
550 81180 2710 454 201 0 0 0 54 50 46 2471 1433 2710 0 0 
600 95460 3193 572 260 0 0 0 143 132 129 2901 1712 3193 0 0 
650 103530 3454 634 303 0 0 0 153 150 142 3152 1850 3454 0 0 
700 107070 3568 693 323 0 0 0 96 97 88 3239 1858 3568 0 0 
750 107820 3594 750 383 0 0 0 120 120 111 3251 1903 3594 0 0 
800 107790 3594 772 414 0 0 0 176 175 159 3276 1918 3594 0 0 
850 107880 3596 771 427 0 0 0 191 191 174 3259 1894 3596 0 0 
900 107910 3596 751 429 0 0 0 128 129 115 3321 1956 3596 0 0 
950 107730 3590 770 435 0 0 0 162 163 142 3304 1902 3590 0 0 
1000 107910 3597 804 455 0 0 0 141 141 130 3285 1909 3597 0 0 
1050 100350 3353 742 454 0 0 0 200 192 178 3082 1784 3353 0 0 
1100 103380 3448 755 446 0 0 0 176 174 158 3150 1829 3448 0 0 
1150 107880 3599 774 443 0 0 0 153 150 143 3298 1937 3599 0 0 
1200 107880 3595 758 431 0 0 0 141 142 131 3289 1921 3595 0 0 
1250 107850 3596 762 440 0 0 0 150 149 136 3302 1931 3596 0 0 
1300 107850 3594 769 429 0 0 0 163 164 149 3286 1935 3594 0 0 
1350 107820 3593 795 438 0 0 0 135 136 124 3259 1921 3593 0 0 
1400 107760 3592 766 423 0 0 0 150 150 141 3305 1909 3592 0 0 
1450 107910 3597 814 439 0 0 0 178 178 161 3264 1905 3597 0 0 
1500 107880 3597 787 444 0 0 0 107 106 101 3296 1934 3597 0 0 
1550 107880 3598 813 454 0 0 0 152 150 139 3279 1895 3598 0 0 
1600 107880 3595 761 423 0 0 0 177 178 165 3308 1929 3595 0 0 
1650 107850 3595 790 411 0 0 0 193 193 175 3262 1921 3595 0 0 
1700 107940 3596 790 420 0 0 0 151 153 134 3281 1939 3596 0 0 
1750 107820 3596 798 424 0 0 0 115 113 107 3269 1941 3596 0 0 
1800 107880 3592 752 404 0 0 0 146 150 132 3291 1933 3592 0 0 
1850 107850 3595 740 404 0 0 0 180 180 165 3305 1931 3595 0 0 
1900 107790 3595 794 419 0 0 0 131 129 118 3252 1952 3595 0 0 
1950 107880 3597 771 396 0 0 0 141 140 126 3275 1935 3597 0 0 
2000 107850 3595 731 370 0 0 0 151 151 141 3263 1911 3595 0 0 
2050 102180 3411 685 392 0 0 0 74 69 67 3142 1828 3411 0 0 
2100 105600 3520 716 386 0 0 0 166 166 155 3223 1846 3520 0 0 
2150 106620 3555 712 382 0 0 0 112 111 104 3263 1895 3555 0 0 
2200 107010 3567 694 393 0 0 0 92 92 83 3287 1917 3567 0 0 
2250 107520 3582 713 401 0 0 0 158 160 146 3298 1925 3582 0 0 
2300 107790 3593 710 402 0 0 0 141 141 136 3320 1930 3593 0 0 
2350 107910 3595 719 407 0 0 0 183 185 166 3308 1929 3595 0 0 
2400 107760 3594 746 413 0 0 0 94 92 84 3295 1900 3594 0 0 
2450 107790 3594 784 440 0 0 0 167 166 147 3284 1927 3594 0 0 
2500 107880 3594 793 451 0 0 0 146 148 128 3293 1917 3594 0 0 
2550 107850 3593 777 432 0 0 0 103 105 96 3284 1896 3593 0 0 
2600 107790 3593 766 422 0 0 0 125 125 114 3291 1940 3593 0 0 
2650 107880 3595 725 408 0 0 0 210 211 198 3322 1942 3595 0 0 
2700 107730 3591 753 403 0 0 0 172 172 157 3268 1932 3591 0 0 
2750 107880 3597 747 394 0 0 0 112 111 106 3278 1954 3597 0 0 
2800 107850 3596 739 388 0 0 0 143 142 136 3282 1915 3596 0 0 
2850 107820 3594 749 387 0 0 0 162 162 145 3277 1944 3594 0 0 
2900 107910 3596 748 380 0 0 0 140 141 127 3274 1942 3596 0 0 
2950 107790 3592 722 383 0 0 0 168 169 158 3310 1958 3592 0 0 
3000 107910 3594 704 388 0 0 0 128 131 119 3318 1883 3594 0 0 
3050 102330 3415 689 386 0 0 0 165 161 150 3121 1803 3415 0 0 
3100 105510 3517 712 402 0 0 0 94 94 88 3221 1903 3517 0 0 
3150 107100 3568 746 393 0 0 0 183 185 167 3227 1872 3568 0 0 
3200 107460 3582 726 404 0 0 0 181 181 169 3287 1920 3582 0 0 
3250 107940 3596 718 385 0 0 0 107 109 98 3281 1919 3596 0 0 
3300 107940 3598 717 396 0 0 0 163 163 153 3312 1945 3598 0 0 
3350 107820 3593 754 404 0 0 0 142 143 128 3282 1909 3593 0 0 
3400 107910 3597 746 441 0 0 0 140 140 129 3304 1882 3597 0 0 
3450 107700 3591 834 458 0 0 0 131 130 114 3263 1929 3591 0 0 
3500 107850 3593 832 472 0 0 0 152 154 138 3278 1877 3593 0 0 
3550 107820 3594 840 481 0 0 0 126 126 115 3254 1922 3594 0 0 
