# Avida Dominant Data
# Fri Apr  6 22:11:12 2012
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 121 0 0 1 0 0 0 0 0 1 121-aaaaa 
50 30208 468 64.547 0.00213675 121 121 118 8 0 0 0 0 64.547 1 121-aaaaa 
100 30208 468 64.547 0.00213675 121 121 118 46 0 0 0 0 64.6852 1 121-aaaaa 
150 30208 468 64.547 0.00213675 121 121 118 94 0 0 0 0 64.6852 1 121-aaaaa 
200 30208 468 64.547 0.00213675 121 121 118 172 10 10 0 0 64.6852 1 121-aaaaa 
250 30208 468 64.547 0.00213675 121 121 118 277 26 22 0 0 65.1034 1 121-aaaaa 
300 30208 468 64.547 0.00213675 121 121 118 377 5 5 0 0 64.9634 1 121-aaaaa 
350 30208 468 64.547 0.00213675 121 121 118 473 14 14 0 0 65.1034 1 121-aaaaa 
400 30208 468 64.547 0.00213675 121 121 118 538 26 25 0 0 65.1034 1 121-aaaaa 
450 30208 468 64.547 0.00213675 121 121 118 672 30 27 0 0 65.1034 1 121-aaaaa 
500 30208 468 64.547 0.00213675 121 121 118 767 22 22 0 0 65.1034 1 121-aaaaa 
550 30208 468 64.547 0.00213675 121 121 118 887 32 28 0 0 65.2441 1 121-aaaaa 
600 30208 468 64.547 0.00213675 121 121 118 988 60 55 0 0 65.1034 1 121-aaaaa 
650 30208 468 64.547 0.00213675 121 121 118 935 29 23 0 0 65.2441 1 121-aaaaa 
700 30208 468 64.547 0.00213675 121 121 118 853 30 28 0 0 65.2441 1 121-aaaaa 
750 30208 468 64.547 0.00213675 121 121 118 880 68 62 0 0 65.5271 1 121-aaaaa 
800 30208 468 64.547 0.00213675 121 121 118 798 39 35 0 0 65.5271 1 121-aaaaa 
850 30208 468 64.547 0.00213675 121 121 118 757 27 26 0 0 65.5271 1 121-aaaaa 
900 30208 468 64.547 0.00213675 121 121 118 648 20 17 0 0 65.6696 1 121-aaaaa 
950 30208 468 64.547 0.00213675 121 121 118 584 19 18 0 0 65.6696 1 121-aaaaa 
1000 30208 468 64.547 0.00213675 121 121 118 494 22 18 0 0 65.6696 1 121-aaaaa 
1050 30208 468 64.547 0.00213675 121 121 118 451 17 14 0 0 65.5271 1 121-aaaaa 
1100 30208 468 64.547 0.00213675 121 121 118 453 18 16 0 0 65.6696 1 121-aaaaa 
1150 30208 468 64.547 0.00213675 121 121 118 421 29 21 0 0 65.5271 1 121-aaaaa 
1200 30208 468 64.547 0.00213675 121 121 118 372 14 12 0 0 65.6696 1 121-aaaaa 
1250 30208 468 64.547 0.00213675 121 121 118 368 15 13 0 0 65.6696 1 121-aaaaa 
1300 30208 468 64.547 0.00213675 121 121 118 331 21 20 0 0 65.9563 1 121-aaaaa 
1350 30208 468 64.547 0.00213675 121 121 118 299 20 16 0 0 65.9563 1 121-aaaaa 
1400 30208 468 64.547 0.00213675 121 121 118 291 12 11 0 0 65.9563 1 121-aaaaa 
1450 30208 468 64.547 0.00213675 121 121 118 286 20 17 0 0 65.9563 1 121-aaaaa 
1500 30208 468 64.547 0.00213675 121 121 118 251 12 9 0 0 65.9563 1 121-aaaaa 
1550 30208 468 64.547 0.00213675 121 121 118 208 7 7 0 0 65.9563 1 121-aaaaa 
1600 30208 468 64.547 0.00213675 121 121 118 191 9 9 0 0 65.8126 1 121-aaaaa 
1650 30208 468 64.547 0.00213675 121 121 118 198 12 12 0 0 65.8126 1 121-aaaaa 
1700 30208 468 64.547 0.00213675 121 121 118 120 3 3 0 0 65.9563 1 121-aaaaa 
