#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
61 3 1 1 1 1 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
107 10 3 2 1 2 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab 
349 336 10 3 1 3 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccocccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccocccccccccccccccccccccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab 
364 388 336 4 1 4 121 64.9634 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccoccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccoccccccicccccccccccccccccccccccccccccccccccbcccccccccccczvfcaxgab 
934 5945 388 5 1 5 121 65.1034 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctcccccccccccccccccccccccbcccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctcccccccccccccccccccccccbcccccccccccczvfcaxgab 
1560 13426 5945 6 1 6 121 65.5271 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctccccvccccccccccccccccccbcccccccccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctccccvccccccccccccccccccbcccccccccccczvfcaxgab 
1591 13782 13426 7 1 7 121 65.6696 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctccccvccccccccccccccccccbccccccuccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccccoccccccccccccccccccocccccciccccccccccctccccvccccccccccccccccccbccccccuccccczvfcaxgab 
2217 21125 13782 8 2 9 121 65.8126 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccccccccccocccccciccccccccccctccccvccccccccccjcccccccbccccccuccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccccccccccocccccciccccccccccctccccvccccccccccjcccccccbccccccuccccczvfcaxgab 
2816 28248 21125 9 1 10 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccocccccciccccccccccctccccvccccccccccjcccccccbccccccuccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccocccccciccccccccccctccccvccccccccccjcccccccbccccccuccccczvfcaxgab 
4521 48664 28248 10 1 11 121 66.1007 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccocccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccocccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab 
4609 49684 48664 11 1 12 121 66.3912 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccovccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab _wzcagccccccyycoururapurcuopcuyyccccxcoccccccccccrcccccccovccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab 
5557 61206 49684 12 1 13 121 66.3912 0 1 1 2 wzcagccccAcyycoururapurcuopcuyyccccxcoccccccccccrcccccccovccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab _wzcagccccAcyycoururapurcuopcuyyccccxcoccccccccccrcccccccovccccciccccccccccctccccvccccccccccjcccdcccbccccccuccccczvfcaxgab 
