# Avida count data
# Sat Apr  7 01:11:48 2012
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: number of different species
#  7: number of different threshold species
#  8: number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
50 240 8 1 1 0 0 0 0 0 0 8 4 8 0 0 
100 1350 45 3 2 0 0 0 0 0 0 43 24 45 0 0 
150 3450 115 20 3 0 0 0 0 0 0 98 61 115 0 0 
200 7320 247 34 12 0 0 0 19 16 15 226 131 247 0 0 
250 12960 441 49 20 0 0 0 34 25 29 409 238 441 0 0 
300 20520 685 90 32 0 0 0 22 21 18 629 362 685 0 0 
350 29250 988 139 47 0 0 0 34 21 32 901 539 988 0 0 
400 39720 1334 191 75 0 0 0 77 67 76 1218 715 1334 0 0 
450 52680 1759 276 114 0 0 0 78 75 74 1604 939 1759 0 0 
500 66810 2235 375 150 0 0 0 67 59 62 2015 1173 2235 0 0 
550 82050 2742 474 210 0 0 0 78 71 71 2484 1475 2742 0 0 
600 97020 3244 535 264 0 0 0 157 147 148 2981 1712 3244 0 0 
650 104280 3481 607 296 0 0 0 123 118 110 3203 1863 3481 0 0 
700 107610 3587 677 337 0 0 0 102 102 95 3283 1919 3587 0 0 
750 107910 3598 703 360 0 0 0 169 168 149 3297 1918 3598 0 0 
800 107850 3594 718 377 0 0 0 167 168 161 3290 1926 3594 0 0 
850 107850 3594 773 410 0 0 0 115 116 110 3274 1944 3594 0 0 
900 107910 3598 767 429 0 0 0 117 116 109 3303 1896 3598 0 0 
950 107760 3592 809 456 0 0 0 190 190 176 3280 1923 3592 0 0 
1000 107970 3599 823 456 0 0 0 160 160 143 3287 1922 3599 0 0 
1050 107760 3594 804 463 0 0 0 110 108 97 3296 1934 3594 0 0 
1100 107760 3595 808 473 0 0 0 157 154 140 3290 1887 3595 0 0 
1150 107880 3598 813 477 0 0 0 169 167 159 3284 1913 3598 0 0 
1200 107850 3596 808 482 0 0 0 140 139 128 3296 1915 3596 0 0 
1250 107850 3594 815 485 0 0 0 123 124 112 3296 1917 3594 0 0 
1300 107880 3594 855 500 0 0 0 166 168 152 3286 1898 3594 0 0 
1350 107850 3595 839 492 0 0 0 158 158 148 3282 1880 3595 0 0 
1400 107820 3594 852 506 0 0 0 132 132 121 3289 1922 3594 0 0 
1450 107820 3594 857 501 0 0 0 156 156 141 3281 1912 3594 0 0 
1500 107910 3596 871 510 0 0 0 155 156 141 3275 1926 3596 0 0 
1550 107820 3596 866 514 0 0 0 141 139 128 3255 1925 3596 0 0 
1600 107910 3598 885 511 0 0 0 127 126 119 3265 1919 3598 0 0 
1650 107880 3597 861 510 0 0 0 162 161 143 3274 1890 3597 0 0 
1700 108000 3599 905 515 0 0 0 135 136 122 3243 1930 3599 0 0 
1750 107760 3594 879 528 0 0 0 120 118 104 3271 1877 3594 0 0 
1800 107910 3596 852 510 0 0 0 160 161 151 3297 1924 3596 0 0 
1850 107820 3595 847 505 0 0 0 146 145 135 3294 1911 3595 0 0 
1900 107820 3595 807 496 0 0 0 113 112 103 3310 1908 3595 0 0 
1950 107820 3598 855 498 0 0 0 151 147 148 3288 1892 3598 0 0 
2000 107940 3598 838 506 0 0 0 159 159 150 3309 1904 3598 0 0 
2050 107790 3594 848 490 0 0 0 132 131 126 3272 1916 3594 0 0 
2100 107820 3591 866 502 0 0 0 130 133 123 3263 1907 3591 0 0 
2150 107820 3596 867 529 0 0 0 170 168 153 3293 1926 3596 0 0 
2200 107820 3592 860 546 0 0 0 133 135 124 3302 1935 3592 0 0 
2250 107790 3592 881 535 0 0 0 143 144 126 3287 1902 3592 0 0 
2300 107970 3598 859 518 0 0 0 124 125 118 3295 1935 3598 0 0 
2350 107820 3593 867 498 0 0 0 149 150 134 3264 1898 3593 0 0 
2400 107880 3598 876 521 0 0 0 116 114 108 3281 1917 3598 0 0 
2450 107820 3595 867 532 0 0 0 145 144 139 3281 1961 3595 0 0 
2500 107910 3597 907 549 0 0 0 119 119 107 3280 1959 3597 0 0 
2550 107850 3596 878 550 0 0 0 145 144 135 3303 1935 3596 0 0 
2600 107910 3596 861 538 0 0 0 146 147 130 3313 1920 3596 0 0 
2650 107850 3594 859 529 0 0 0 110 111 104 3309 1919 3594 0 0 
2700 107820 3594 880 529 0 0 0 141 141 128 3272 1931 3594 0 0 
2750 107730 3590 893 537 0 0 0 174 175 160 3260 1926 3590 0 0 
2800 107910 3596 886 524 0 0 0 135 136 128 3287 1911 3596 0 0 
2850 107880 3596 875 525 0 0 0 130 130 120 3295 1925 3596 0 0 
2900 107850 3593 887 522 0 0 0 161 163 144 3263 1913 3593 0 0 
2950 107820 3595 888 526 0 0 0 160 159 141 3281 1939 3595 0 0 
3000 107850 3596 877 512 0 0 0 126 125 115 3280 1941 3596 0 0 
3050 107850 3595 865 501 0 0 0 158 158 144 3256 1930 3595 0 0 
3100 107820 3595 847 502 0 0 0 148 147 137 3285 1912 3595 0 0 
3150 107850 3594 870 512 0 0 0 148 149 140 3274 1932 3594 0 0 
3200 107940 3596 887 518 0 0 0 137 139 126 3264 1911 3596 0 0 
3250 107820 3596 871 509 0 0 0 151 149 138 3286 1926 3596 0 0 
3300 107760 3594 845 500 0 0 0 142 140 127 3291 1915 3594 0 0 
3350 107940 3594 885 526 0 0 0 123 127 113 3273 1915 3594 0 0 
3400 107820 3594 862 541 0 0 0 155 155 143 3304 1921 3594 0 0 
3450 107880 3596 901 542 0 0 0 131 131 123 3272 1913 3596 0 0 
3500 107820 3595 874 537 0 0 0 173 172 154 3287 1930 3595 0 0 
3550 107880 3598 904 547 0 0 0 128 126 113 3271 1918 3598 0 0 
