# Avida Dominant Data
# Sat Apr  7 02:35:03 2012
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 121 0 0 1 0 0 0 0 0 1 121-aaaaa 
50 30208 468 64.547 0.00213675 121 121 118 4 0 0 0 0 64.547 1 121-aaaaa 
100 30208 468 64.547 0.00213675 121 121 118 14 0 0 0 0 64.9634 1 121-aaaaa 
150 30208 468 64.547 0.00213675 121 121 118 47 0 0 0 0 64.9634 1 121-aaaaa 
200 30208 468 64.547 0.00213675 121 121 118 96 2 2 0 0 65.1034 1 121-aaaaa 
250 30208 468 64.547 0.00213675 121 121 118 138 11 10 0 0 65.3853 1 121-aaaaa 
300 30208 468 64.547 0.00213675 121 121 118 187 3 2 0 0 65.5271 1 121-aaaaa 
350 30208 468 64.547 0.00213675 121 121 118 219 1 1 0 0 65.3853 1 121-aaaaa 
400 30208 468 64.547 0.00213675 121 121 118 248 26 23 0 0 65.3853 1 121-aaaaa 
450 30208 468 64.547 0.00213675 121 121 118 295 17 16 0 0 65.6696 1 121-aaaaa 
500 30208 468 64.547 0.00213675 121 121 118 301 4 3 0 0 65.6696 1 121-aaaaa 
550 30208 468 64.547 0.00213675 121 121 118 319 5 5 0 0 65.8126 1 121-aaaaa 
600 30208 468 64.547 0.00213675 121 121 118 365 28 27 0 0 65.5271 1 121-aaaaa 
650 30208 468 64.547 0.00213675 121 121 118 364 14 11 0 0 65.6696 1 121-aaaaa 
700 30208 468 64.547 0.00213675 121 121 118 329 4 3 0 0 65.6696 1 121-aaaaa 
750 30208 468 64.547 0.00213675 121 121 118 297 19 19 0 0 65.6696 1 121-aaaaa 
800 30208 468 64.547 0.00213675 121 121 118 278 13 10 0 0 65.8126 1 121-aaaaa 
850 30208 468 64.547 0.00213675 121 121 118 283 16 15 0 0 65.797 1 121-aaaaa 
900 30208 468 64.547 0.00213675 121 121 118 280 8 8 0 0 65.8126 1 121-aaaaa 
950 30208 468 64.547 0.00213675 121 121 118 240 7 5 0 0 65.8126 1 121-aaaaa 
1000 30208 468 64.547 0.00213675 121 121 118 225 9 9 0 0 65.9563 1 121-aaaaa 
1050 30208 468 64.547 0.00213675 121 121 118 201 9 8 0 0 65.9563 1 121-aaaaa 
1100 30208 468 64.547 0.00213675 121 121 118 184 9 9 0 0 65.9563 1 121-aaaaa 
1150 30208 468 64.547 0.00213675 121 121 118 148 9 9 0 0 65.9563 1 121-aaaaa 
1200 30208 467 64.6852 0.00214133 121 121 118 128 12 12 1 0 66.1007 2 121-aaaab 
1250 30208 467 64.6852 0.00214133 121 121 118 122 8 8 1 0 65.9563 2 121-aaaab 
1300 30208 468 64.547 0.00213675 121 121 118 104 2 2 0 0 65.9563 1 121-aaaaa 
1350 30208 468 64.547 0.00213675 121 121 118 120 16 16 0 0 65.9563 1 121-aaaaa 
1400 30208 468 64.547 0.00213675 121 121 118 93 1 1 0 0 65.9563 1 121-aaaaa 
1450 30208 468 64.547 0.00213675 121 121 118 107 2 2 0 0 65.9563 1 121-aaaaa 
1500 30208 468 64.547 0.00213675 121 121 118 112 1 1 0 0 66.1007 1 121-aaaaa 
1550 30208 468 64.547 0.00213675 121 121 118 108 5 3 0 0 66.1007 1 121-aaaaa 
1600 30208 468 64.547 0.00213675 121 121 118 119 2 2 0 0 66.5374 1 121-aaaaa 
1650 30208 468 64.547 0.00213675 121 121 118 94 3 3 0 0 66.2456 1 121-aaaaa 
1700 30208 468 64.547 0.00213675 121 121 118 68 3 2 0 0 66.2456 1 121-aaaaa 
1750 30208 468 64.547 0.00213675 121 121 118 78 4 4 0 0 66.2456 1 121-aaaaa 
1800 30208 468 64.547 0.00213675 121 121 118 59 5 4 0 0 66.1007 1 121-aaaaa 
1850 30208 468 64.547 0.00213675 121 121 118 42 0 0 0 0 66.1007 1 121-aaaaa 
1900 30208 468 64.547 0.00213675 121 121 118 36 4 2 0 0 66.1007 1 121-aaaaa 
1950 30208 467 64.6852 0.00214133 121 121 118 37 2 2 1 0 66.1007 40 121-aaaaq 
2000 30208 467 64.6852 0.00214133 121 121 118 49 0 0 1 0 66.1007 40 121-aaaaq 
2050 30208 467 64.6852 0.00214133 121 121 118 36 0 0 1 0 66.1007 40 121-aaaaq 
2100 30208 467 64.6852 0.00214133 121 121 118 38 3 3 1 0 66.1007 40 121-aaaaq 
2150 30208 463 65.2441 0.00215983 121 121 118 35 1 1 4 0 72.2679 15009 121-aaemo 
2200 30208 463 65.2441 0.00215983 121 121 118 38 0 0 4 0 66.1007 15009 121-aaemo 
2250 30208 466 64.824 0.00214592 121 121 118 37 4 4 2 0 66.3912 11996 121-aadyr 
2300 30208 463 65.2441 0.00215983 121 121 118 37 1 1 4 0 66.3912 15009 121-aaemo 
2350 30208 466 64.824 0.00214592 121 121 118 43 2 2 4 0 66.2456 13897 121-aaefk 
2400 30208 467 64.6852 0.00214133 121 121 118 44 0 0 3 0 66.2456 9830 121-aacyw 
2450 30208 467 64.6852 0.00214133 121 121 118 56 0 0 3 0 66.2456 9830 121-aacyw 
2500 30208 467 64.6852 0.00214133 121 121 118 61 3 3 3 0 66.2456 9830 121-aacyw 
2550 30208 465 64.9634 0.00215054 121 121 118 63 6 6 4 0 66.2456 12277 121-aadrs 
2600 30208 465 64.9634 0.00215054 121 121 118 52 0 0 4 0 66.2456 12277 121-aadrs 
2650 30208 465 64.9634 0.00215054 121 121 118 48 2 1 4 0 66.2456 12277 121-aadrs 
2700 30208 467 64.6852 0.00214133 121 121 118 45 1 1 3 0 66.2456 9830 121-aacyw 
2750 30208 467 64.6852 0.00214133 121 121 118 41 1 1 3 0 66.2456 9830 121-aacyw 
2800 30208 467 64.6852 0.00214133 121 121 118 43 0 0 2 0 66.2456 121 121-aaabc 
2850 30208 467 64.6852 0.00214133 121 121 118 36 0 0 2 0 66.3912 121 121-aaabc 
2900 30208 460 65.6696 0.00217391 121 121 118 37 0 0 5 0 66.5374 20686 121-aageq 
2950 30208 467 64.6852 0.00214133 121 121 118 34 0 0 3 0 66.5374 9830 121-aacyw 
