#filetype genotype_data
#format update_born id parent_id depth parent_dist ancestor_dist length fitness num_cpus task task total_task_count sequence alignment 

# Legend:
# 1: Update Born
# 2: Genotype ID
# 3: Parent ID
# 4: Tree Depth
# 5: Parent Distance
# 6: Ancestor Distance
# 7: Genome Length
# 8: Fitness
# 9: Number of CPUs
# 10: Xor
# 11: Equals
# 12: # Different Tasks
# 13: Genome Sequence
# 14: Aligned Sequence

-1 1 0 0 0 0 121 64.547 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyyccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccczvfcaxgab 
250 127 1 1 1 1 121 64.6852 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccccccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab 
554 1602 127 2 1 2 121 64.824 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccckccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccccccccccccccckccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab 
1227 9360 1602 3 1 3 121 65.2441 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccccccccczvfcaxgab 
1409 11463 9360 4 1 4 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccccccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccccccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab 
1560 13273 11463 5 1 5 121 65.3853 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccxcccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccxcccccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab 
2213 20996 13273 6 1 6 121 65.8126 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckccccccccccccccccccclcccccccccccccccccccccctccccczvfcaxgab 
2679 26553 20996 7 1 7 121 65.9563 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckccccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckccccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab 
4249 45433 26553 8 1 8 121 66.2456 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckvcccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccccxccvccccccvcccccccccccckvcccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab 
4661 50417 45433 9 1 9 121 66.3912 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvcccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvcccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab 
4705 50953 50417 10 1 10 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvrccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvrccccccccccccccccclccccccccccccccpccccccctccccczvfcaxgab 
5709 63039 50953 11 1 11 121 66.6843 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccjcxccvccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvfcaxgab 
7083 79714 63039 12 1 12 121 66.5374 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixccvccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvfcaxgab wzcagccccccyycoururapurcuopcuyycccccccjixccvccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvfcaxgab 
9162 105081 79714 13 2 14 121 67.2494 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixcivccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvvcaxgab wzcagccccccyycoururapurcuopcuyycccccccjixcivccccccvcccccccccccckvrcccccctcccccccccclccccccccccccccpccccccctccccczvvcaxgab 
9247 106135 105081 14 1 15 121 66.98 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixcivccccccvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvcaxgab wzcagccccccyycoururapurcuopcuyycccccccjixcivccccccvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvcaxgab 
10012 115376 106135 15 1 16 121 66.98 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvcaxgab wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvcaxgab 
10263 118449 115376 16 1 17 121 77.0612 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvpaxgab wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccccceccpccccccctccccczvvpaxgab 
10706 123852 118449 17 1 18 121 77.3198 0 1 1 2 wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclcccccccccccqccpccccccctccccczvvpaxgab wzcagccccccyycoururapurcuopcuyycccccccjixcivcccccpvcccccccccccckvrcccccctcccccccccclcccccccccccqccpccccccctccccczvvpaxgab 
10938 126737 123852 18 1 19 121 77.3198 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccciixcivcccccpvcccccccccccckvrcccccctcccccccccclcccccccccccqccpccccccctccccczvvpaxgab wzcagccccccyycoururapurcuopcuyyccccccciixcivcccccpvcccccccccccckvrcccccctcccccccccclcccccccccccqccpccccccctccccczvvpaxgab 
11892 138510 126737 19 1 20 121 77.5165 0 1 1 2 wzcagccccccyycoururapurcuopcuyyccccccciixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccdccqccpccccccctccccczvvpaxgab wzcagccccccyycoururapurcuopcuyyccccccciixcivcccccpvcccccccccccckvrcccccctcccccccccclccccccccdccqccpccccccctccccczvvpaxgab 
